I06	I08	0.9991893632882899
A63	N76	0.9991821254605068
I50	N18	0.9991748876327237
C53	D06	0.9991676498049405
F71	F72	0.9991604119771574
I20	I21	0.9991531741493743
M47	M51	0.9991459363215912
I11	I49	0.999138698493808
H25	I48	0.9991314606660249
C34	D38	0.9991242228382418
D32	D33	0.9991169850104586
N60	N64	0.9991097471826755
I10	M17	0.9991025093548924
E11	E66	0.9990952715271093
F20	F23	0.9990880336993262
H25	I70	0.9990807958715431
J44	J45	0.9990735580437599
E11	I10	0.9990663202159767
B17	B18	0.9990590823881936
G46	I69	0.9990518445604105
I10	I50	0.9990446067326274
H35	H40	0.9990373689048443
E78	H25	0.9990301310770612
I11	I70	0.9990228932492781
I20	I49	0.999015655421495
N84	N85	0.9990084175937117
G43	G44	0.9990011797659286
F01	F03	0.9989939419381455
E05	E89	0.9989867041103624
M17	M47	0.9989794662825793
K02	L70	0.9989722284547962
C71	D43	0.998964990627013
E78	N95	0.9989577527992299
I11	M47	0.9989505149714468
E78	I25	0.9989432771436636
N60	N63	0.9989360393158805
H35	I50	0.9989288014880974
E66	I11	0.9989215636603143
I20	M15	0.9989143258325311
M48	M51	0.998907088004748
M15	M19	0.9988998501769649
C82	C83	0.9988926123491818
N81	N95	0.9988853745213986
F33	F41	0.9988781366936155
G91	Q03	0.9988708988658324
E11	H25	0.9988636610380492
H25	H43	0.9988564232102661
K42	K43	0.998849185382483
H25	M47	0.9988419475546999
I50	M15	0.9988347097269168
L40	M07	0.9988274718991337
J32	J34	0.9988202340713505
M17	N95	0.9988129962435673
L93	M32	0.9988057584157842
A63	B37	0.9987985205880011
M42	M47	0.998791282760218
E66	I10	0.9987840449324349
I50	I63	0.9987768071046518
A16	B90	0.9987695692768687
D25	N84	0.9987623314490855
M19	M75	0.9987550936213023
M17	M19	0.9987478557935192
C18	C19	0.9987406179657361
D22	D23	0.998733380137953
H25	H52	0.9987261423101699
I11	M10	0.9987189044823868
E03	E89	0.9987116666546036
M17	M23	0.9987044288268205
I20	I70	0.9986971909990374
H35	I10	0.9986899531712542
I10	M15	0.9986827153434711
K01	K07	0.998675477515688
C19	C20	0.9986682396879049
B37	N72	0.9986610018601217
I49	I50	0.9986537640323386
E10	N08	0.9986465262045555
H26	H35	0.9986392883767724
D27	N83	0.9986320505489893
E04	E06	0.9986248127212061
M06	M15	0.998617574893423
B37	N30	0.9986103370656398
M22	M23	0.9986030992378567
M47	M48	0.9985958614100736
N30	N76	0.9985886235822905
N72	N92	0.9985813857545074
K60	K64	0.9985741479267243
I50	I69	0.998566910098941
E78	M15	0.9985596722711579
J85	J86	0.9985524344433748
I25	I49	0.9985451966155917
I15	N18	0.9985379587878086
I15	N03	0.9985307209600255
I50	M16	0.9985234831322424
B37	N92	0.9985162453044593
C64	C65	0.9985090074766761
A37	B05	0.9985017696488929
H25	M81	0.9984945318211098
I12	N18	0.9984872939933267
E11	H35	0.9984800561655436
H25	I67	0.9984728183377605
E78	M17	0.9984655805099774
I11	I21	0.9984583426821942
H25	N95	0.9984511048544111
I10	I25	0.998443867026628
D23	L82	0.9984366291988448
F23	F25	0.9984293913710617
I11	N40	0.9984221535432786
I50	I67	0.9984149157154955
J01	J30	0.9984076778877123
G63	N08	0.9984004400599292
H35	I25	0.9983932022321461
E28	N76	0.998385964404363
H35	I20	0.9983787265765799
I20	M17	0.9983714887487967
I25	M15	0.9983642509210136
C12	C13	0.9983570130932304
I50	M17	0.9983497752654473
E11	I25	0.9983425374376642
M15	M42	0.9983352996098811
N30	N39	0.998328061782098
H35	M15	0.9983208239543149
G56	M50	0.9983135861265318
M50	M51	0.9983063482987485
I05	I06	0.9982991104709654
N84	N92	0.9982918726431823
I12	I15	0.9982846348153992
I20	M16	0.9982773969876161
N72	N86	0.998270159159833
B20	B24	0.9982629213320499
J03	J35	0.9982556835042667
I25	N40	0.9982484456764835
J32	J33	0.9982412078487004
K25	K26	0.9982339700209173
I48	I70	0.9982267321931342
H35	H43	0.9982194943653511
J30	J31	0.998212256537568
M16	M51	0.9982050187097848
C90	M82	0.9981977808820017
I48	I63	0.9981905430542186
N92	N94	0.9981833052264354
M19	M47	0.9981760673986523
E11	I20	0.9981688295708692
I80	I87	0.998161591743086
M15	M75	0.9981543539153029
E28	N97	0.9981471160875198
I10	N95	0.9981398782597367
E78	I50	0.9981326404319536
I13	I50	0.9981254026041705
D25	N92	0.9981181647763873
H35	H52	0.9981109269486041
M16	M19	0.998103689120821
K85	K86	0.9980964512930379
H35	H36	0.9980892134652548
N91	N92	0.9980819756374717
M16	N95	0.9980747378096886
E11	E78	0.9980674999819055
C07	D11	0.9980602621541224
I25	M16	0.9980530243263391
I47	I49	0.998045786498556
I10	M16	0.9980385486707729
N76	N94	0.9980313108429898
H26	H40	0.9980240730152067
I11	I63	0.9980168351874236
I11	K80	0.9980095973596405
K43	K45	0.9980023595318573
I11	I67	0.9979951217040742
I25	N18	0.997987883876291
H52	N95	0.9979806460485079
B37	E28	0.9979734082207248
M42	N95	0.9979661703929417
I25	I67	0.9979589325651586
J30	J45	0.9979516947373754
C09	C10	0.9979444569095923
E78	H35	0.9979372190818092
I20	M47	0.997929981254026
G47	I11	0.9979227434262429
M15	M81	0.9979155055984598
G35	G37	0.9979082677706766
E28	N92	0.9979010299428935
C56	D39	0.9978937921151104
M16	M48	0.9978865542873273
E28	N91	0.9978793164595442
I20	N40	0.9978720786317611
A41	N17	0.9978648408039779
I15	N08	0.9978576029761947
D33	D43	0.9978503651484116
I63	I70	0.9978431273206285
D24	N60	0.9978358894928454
H40	I11	0.9978286516650623
C50	I97	0.9978214138372792
C13	C32	0.9978141760094961
N85	N92	0.997806938181713
D25	D26	0.9977997003539297
M47	M50	0.9977924625261466
I50	M47	0.9977852246983635
I50	J96	0.9977779868705804
I48	N18	0.9977707490427973
M42	M50	0.9977635112150142
J41	J44	0.997756273387231
M81	N95	0.9977490355594479
M47	N95	0.9977417977316648
I25	I63	0.9977345599038816
I50	M10	0.9977273220760985
I11	I69	0.9977200842483154
I11	M19	0.9977128464205323
M42	M54	0.9977056085927491
G56	M77	0.997698370764966
G45	I11	0.9976911329371829
D35	D44	0.9976838951093998
H25	I49	0.9976766572816167
A63	N72	0.9976694194538335
H35	M17	0.9976621816260504
I50	J44	0.9976549437982672
I25	M17	0.9976477059704841
H25	M80	0.997640468142701
I67	I69	0.9976332303149179
H25	H90	0.9976259924871348
I48	I69	0.9976187546593517
M45	M46	0.9976115168315685
H25	H36	0.9976042790037853
F32	G47	0.9975970411760022
C44	L57	0.9975898033482191
M42	M51	0.997582565520436
E03	E04	0.9975753276926529
M17	M75	0.9975680898648698
N76	N83	0.9975608520370867
I11	N95	0.9975536142093036
J31	J34	0.9975463763815203
L82	N95	0.9975391385537372
J00	J01	0.9975319007259541
M16	M42	0.997524662898171
N83	N92	0.9975174250703879
I25	M47	0.9975101872426048
G56	M15	0.9975029494148216
I69	I70	0.9974957115870385
B01	K02	0.9974884737592554
I12	I13	0.9974812359314722
I64	I69	0.9974739981036891
N76	N86	0.997466760275906
I05	I07	0.9974595224481229
G45	H25	0.9974522846203397
N41	N48	0.9974450467925566
K21	K44	0.9974378089647735
F06	F07	0.9974305711369904
F71	F79	0.9974233333092073
B97	N72	0.9974160954814241
M17	M42	0.997408857653641
I11	N18	0.9974016198258578
I10	I49	0.9973943819980747
K26	K29	0.9973871441702916
D45	D75	0.9973799063425085
K62	K64	0.9973726685147254
I25	I69	0.9973654306869423
K40	N40	0.997358192859159
I10	I48	0.9973509550313759
D12	K57	0.9973437172035928
J02	J35	0.9973364793758097
M47	M54	0.9973292415480266
H60	H61	0.9973220037202435
D32	D42	0.9973147658924604
J00	J02	0.9973075280646773
E04	E05	0.9973002902368941
I35	I50	0.9972930524091109
K50	K51	0.9972858145813278
G45	I50	0.9972785767535447
M15	M51	0.9972713389257616
H25	M19	0.9972641010979785
F00	F01	0.9972568632701954
D25	N80	0.9972496254424122
N64	N76	0.9972423876146291
I83	I87	0.997235149786846
I40	I51	0.9972279119590628
B06	B26	0.9972206741312797
M17	M51	0.9972134363034966
D63	I13	0.9972061984757135
F32	F43	0.9971989606479303
C12	C32	0.9971917228201472
M10	N18	0.9971844849923641
N76	N87	0.997177247164581
J30	J32	0.9971700093367979
B37	N94	0.9971627715090147
M20	N95	0.9971555336812316
E78	M16	0.9971482958534484
H35	M16	0.9971410580256653
I10	M10	0.9971338201978822
G46	G81	0.9971265823700991
A41	D63	0.997119344542316
N03	N04	0.9971121067145329
J45	J96	0.9971048688867498
D25	N85	0.9970976310589665
F00	F03	0.9970903932311834
I10	M47	0.9970831554034003
A38	B26	0.9970759175756172
I67	I70	0.9970686797478341
F10	K70	0.997061441920051
A38	B01	0.9970542040922679
K04	K05	0.9970469662644847
E11	M10	0.9970397284367015
A80	B91	0.9970324906089184
N17	N18	0.9970252527811353
A15	A16	0.9970180149533522
N76	N91	0.9970107771255691
J42	J44	0.997003539297786
K58	K59	0.9969963014700028
M15	M48	0.9969890636422197
I50	N40	0.9969818258144366
M75	M77	0.9969745879866534
C50	D05	0.9969673501588703
K01	K02	0.9969601123310872
M54	M79	0.996952874503304
D50	N92	0.9969456366755209
I42	I43	0.9969383988477378
M15	M50	0.9969311610199547
K25	K29	0.9969239231921716
G47	I10	0.9969166853643885
B20	B21	0.9969094475366053
N60	N95	0.9969022097088222
J01	J32	0.996894971881039
I63	I67	0.9968877340532559
K07	L70	0.9968804962254728
I11	J44	0.9968732583976897
K21	K30	0.9968660205699066
H25	K80	0.9968587827421235
I11	M42	0.9968515449143404
L57	L82	0.9968443070865571
G45	I25	0.996837069258774
E04	E89	0.9968298314309909
D35	E22	0.9968225936032078
N70	N76	0.9968153557754247
H36	I11	0.9968081179476416
E04	N95	0.9968008801198585
E66	M17	0.9967936422920753
M50	M75	0.9967864044642922
H36	N08	0.996779166636509
I47	I48	0.9967719288087259
D30	D41	0.9967646909809428
K80	K91	0.9967574531531597
M19	N95	0.9967502153253766
H52	I11	0.9967429774975934
H81	N95	0.9967357396698103
E05	E06	0.9967285018420272
I11	M51	0.996721264014244
E66	E78	0.9967140261864609
G45	I67	0.9967067883586778
G45	I63	0.9966995505308947
G35	G36	0.9966923127031115
F01	I69	0.9966850748753284
A63	N87	0.9966778370475453
I20	I67	0.9966705992197622
I37	Q22	0.9966633613919791
B05	B06	0.9966561235641959
I01	I09	0.9966488857364127
M16	M75	0.9966416479086296
J20	J45	0.9966344100808465
N80	N92	0.9966271722530634
H52	M15	0.9966199344252803
M47	M75	0.9966126965974972
N91	N94	0.9966054587697141
F72	F73	0.996598220941931
K29	K58	0.9965909831141477
D35	E23	0.9965837452863646
B37	N86	0.9965765074585815
M43	M48	0.9965692696307984
I33	I39	0.9965620318030153
I11	M48	0.9965547939752322
I70	L97	0.996547556147449
N41	N42	0.9965403183196659
K29	M54	0.9965330804918828
I11	M75	0.9965258426640996
B35	L60	0.9965186048363165
I35	Q23	0.9965113670085334
D80	D83	0.9965041291807503
C37	C38	0.9964968913529672
A37	B26	0.996489653525184
K02	K05	0.9964824156974009
I50	K80	0.9964751778696178
H25	H91	0.9964679400418347
I10	K80	0.9964607022140515
G45	I69	0.9964534643862684
D26	N95	0.9964462265584852
H25	N40	0.9964389887307021
M81	M85	0.996431750902919
B37	N83	0.9964245130751359
K73	K76	0.9964172752473528
I67	M15	0.9964100374195697
J02	J03	0.9964027995917865
I83	N95	0.9963955617640033
J43	J44	0.9963883239362202
F01	I50	0.9963810861084371
I48	N40	0.996373848280654
E11	M17	0.9963666104528709
G56	M47	0.9963593726250878
D22	L82	0.9963521347973047
H50	H53	0.9963448969695216
J01	J34	0.9963376591417383
I13	I48	0.9963304213139552
I10	M19	0.9963231834861721
M17	M54	0.996315945658389
C92	C93	0.9963087078306059
C44	D04	0.9963014700028228
I11	K29	0.9962942321750397
H26	I50	0.9962869943472565
G45	I20	0.9962797565194734
N63	N64	0.9962725186916902
M15	M54	0.9962652808639071
H90	I11	0.996258043036124
M19	M42	0.9962508052083409
J34	J35	0.9962435673805577
N84	N95	0.9962363295527746
N34	N41	0.9962290917249915
E11	I48	0.9962218538972084
K21	M54	0.9962146160694253
M47	M81	0.9962073782416421
N70	N71	0.996200140413859
H35	N95	0.9961929025860758
A37	B01	0.9961856647582927
N86	N87	0.9961784269305096
K00	K01	0.9961711891027265
I22	I25	0.9961639512749434
F01	I67	0.9961567134471603
M54	N95	0.9961494756193772
D63	I15	0.9961422377915939
H35	I70	0.9961349999638108
I63	I65	0.9961277621360277
N87	N88	0.9961205243082446
D25	N60	0.9961132864804615
N72	N91	0.9961060486526784
E79	M10	0.9960988108248953
I21	I48	0.9960915729971122
M54	M75	0.9960843351693289
G20	G25	0.9960770973415458
M19	M77	0.9960698595137627
F33	F43	0.9960626216859796
N60	N76	0.9960553838581965
M23	M25	0.9960481460304134
N27	Q60	0.9960409082026302
H26	I11	0.9960336703748471
I70	M15	0.996026432547064
I33	I38	0.9960191947192808
A63	N92	0.9960119568914977
I49	M15	0.9960047190637146
E78	I49	0.9959974812359315
M17	M48	0.9959902434081483
I20	N18	0.9959830055803652
K03	K04	0.9959757677525821
M50	M54	0.995968529924799
H35	I48	0.9959612920970159
H25	N18	0.9959540542692327
K00	K04	0.9959468164414496
H40	I10	0.9959395786136664
G56	M51	0.9959323407858833
M51	M75	0.9959251029581002
G56	M17	0.9959178651303171
H80	H90	0.995910627302534
C43	D03	0.9959033894747509
H25	I69	0.9958961516469678
G20	G21	0.9958889138191845
I25	J44	0.9958816759914014
F41	F43	0.9958744381636183
G56	M75	0.9958672003358352
M54	M77	0.9958599625080521
M16	M81	0.995852724680269
N48	N50	0.9958454868524859
J30	J35	0.9958382490247027
I20	M10	0.9958310111969196
H25	I63	0.9958237733691364
H25	L82	0.9958165355413533
E78	M19	0.9958092977135702
J02	J06	0.9958020598857871
N31	N39	0.995794822058004
B05	I11	0.9957875842302208
H52	M17	0.9957803464024377
I70	N18	0.9957731085746546
I48	M15	0.9957658707468714
G56	M19	0.9957586329190883
E78	M42	0.9957513950913052
H05	H06	0.9957441572635221
I50	L97	0.9957369194357389
B37	N87	0.9957296816079558
N40	N42	0.9957224437801727
D25	N76	0.9957152059523896
H40	I50	0.9957079681246065
E78	M47	0.9957007302968233
N97	N98	0.9956934924690402
E28	N72	0.995686254641257
F41	F45	0.9956790168134739
C07	C08	0.9956717789856908
J03	K02	0.9956645411579077
C71	D33	0.9956573033301246
I10	N40	0.9956500655023415
G35	H46	0.9956428276745584
B05	H25	0.9956355898467751
F01	I63	0.995628352018992
M15	M77	0.9956211141912089
B37	N97	0.9956138763634258
E28	N83	0.9956066385356427
M42	M75	0.9955994007078596
G47	M15	0.9955921628800765
H40	H52	0.9955849250522933
C18	C20	0.9955776872245102
E11	M15	0.995570449396727
C62	D40	0.9955632115689439
E11	I70	0.9955559737411608
N08	N18	0.9955487359133777
B37	N64	0.9955414980855946
I11	I13	0.9955342602578114
A40	J13	0.9955270224300283
C54	C55	0.9955197846022452
H81	H93	0.9955125467744621
N96	N97	0.9955053089466789
K29	K80	0.9954980711188958
N70	N83	0.9954908332911127
J00	J30	0.9954835954633295
M16	M54	0.9954763576355464
I83	M17	0.9954691198077633
K29	M15	0.9954618819799802
M17	M77	0.9954546441521971
K80	M17	0.9954474063244139
N72	N94	0.9954401684966308
H35	I67	0.9954329306688476
H81	M15	0.9954256928410645
H25	M42	0.9954184550132814
H36	I50	0.9954112171854983
N70	N73	0.9954039793577152
I48	M16	0.9953967415299321
I10	M42	0.995389503702149
K04	K07	0.9953822658743657
I13	I25	0.9953750280465826
G56	N95	0.9953677902187995
I05	I34	0.9953605523910164
D24	N63	0.9953533145632333
H25	H81	0.9953460767354502
H60	H62	0.9953388389076671
A63	B97	0.9953316010798839
Q68	Q71	0.9953243632521008
B37	N91	0.9953171254243176
I48	M17	0.9953098875965345
C30	C31	0.9953026497687514
H40	M15	0.9952954119409683
M75	N95	0.9952881741131852
K80	K81	0.995280936285402
E66	K80	0.9952736984576189
G56	M54	0.9952664606298358
N13	N20	0.9952592228020527
M19	M51	0.9952519849742695
J41	J42	0.9952447471464864
I13	M10	0.9952375093187033
N10	N30	0.9952302714909201
H60	H65	0.995223033663137
N80	N97	0.9952157958353539
M15	M80	0.9952085580075708
H33	H43	0.9952013201797877
N76	N97	0.9951940823520045
M17	M81	0.9951868445242213
I11	I80	0.9951796066964382
E66	M10	0.9951723688686551
J41	J45	0.995165131040872
N11	N18	0.9951578932130889
M19	M20	0.9951506553853058
M50	N95	0.9951434175575227
J90	J91	0.9951361797297396
J01	J02	0.9951289419019563
N30	N95	0.9951217040741732
H35	M47	0.9951144662463901
I70	M16	0.995107228418607
I85	K74	0.9950999905908239
I80	I82	0.9950927527630408
H25	M48	0.9950855149352577
I20	J44	0.9950782771074745
K80	M15	0.9950710392796914
A63	E28	0.9950638014519082
I10	M75	0.9950565636241251
K01	K03	0.995049325796342
K03	K05	0.9950420879685589
F41	G47	0.9950348501407758
I42	I51	0.9950276123129926
I21	I70	0.9950203744852095
N13	N23	0.9950131366574264
M22	M94	0.9950058988296433
M15	M20	0.9949986610018601
C64	D30	0.994991423174077
J43	J96	0.9949841853462938
G47	M17	0.9949769475185107
F52	N41	0.9949697096907276
H65	H66	0.9949624718629445
E78	H40	0.9949552340351614
I07	I08	0.9949479962073783
D47	D75	0.9949407583795952
M17	M50	0.994933520551812
K80	N95	0.9949262827240288
G47	I20	0.9949190448962457
F06	I50	0.9949118070684626
I61	I69	0.9949045692406795
I20	K80	0.9948973314128964
E11	N18	0.9948900935851133
I20	K29	0.9948828557573302
Q41	Q42	0.9948756179295469
C44	L82	0.9948683801017638
H81	H90	0.9948611422739807
I80	M17	0.9948539044461976
N80	N84	0.9948466666184145
N64	N92	0.9948394287906314
I20	M19	0.9948321909628483
F52	N48	0.9948249531350651
K21	N95	0.994817715307282
E78	I48	0.9948104774794988
I25	M10	0.9948032396517157
E73	K58	0.9947960018239326
J01	J35	0.9947887639961495
H81	I11	0.9947815261683663
F33	G47	0.9947742883405832
I65	I69	0.9947670505128001
G47	H25	0.994759812685017
G47	I50	0.9947525748572339
C56	C57	0.9947453370294507
I35	I48	0.9947380992016676
N03	N18	0.9947308613738844
J02	J04	0.9947236235461013
N41	N46	0.9947163857183182
N83	N94	0.9947091478905351
E78	G47	0.994701910062752
N85	N95	0.9946946722349689
C67	D09	0.9946874344071858
G45	I70	0.9946801965794025
I49	M17	0.9946729587516194
I63	I64	0.9946657209238363
E78	M75	0.9946584830960532
D32	D43	0.9946512452682701
K30	K58	0.994644007440487
E66	I50	0.9946367696127039
K29	K44	0.9946295317849208
N80	N83	0.9946222939571376
F60	F61	0.9946150561293544
M10	N40	0.9946078183015713
M51	N95	0.9946005804737882
H25	J44	0.9945933426460051
J35	K02	0.994586104818222
F20	F21	0.9945788669904388
M77	N95	0.9945716291626557
F81	F83	0.9945643913348726
M13	M15	0.9945571535070894
B05	I50	0.9945499156793063
N10	N11	0.9945426778515232
E78	H52	0.9945354400237401
N30	N92	0.994528202195957
M10	M17	0.9945209643681738
K21	M15	0.9945137265403907
I65	I70	0.9945064887126076
G56	M42	0.9944992508848245
I10	K29	0.9944920130570413
H30	H32	0.9944847752292582
H10	H52	0.994477537401475
H25	K57	0.9944702995736919
J31	J32	0.9944630617459088
C70	D32	0.9944558239181257
I13	I15	0.9944485860903426
J01	J06	0.9944413482625595
H43	M15	0.9944341104347764
C53	C54	0.9944268726069931
M50	M79	0.99441963477921
B97	N86	0.9944123969514269
I10	I70	0.9944051591236438
H43	N95	0.9943979212958607
I20	I63	0.9943906834680776
I70	N40	0.9943834456402945
C51	C52	0.9943762078125113
E78	I21	0.9943689699847282
I11	M81	0.994361732156945
I10	M54	0.9943544943291619
N70	N92	0.9943472565013788
C03	C06	0.9943400186735957
H40	I25	0.9943327808458126
H52	I10	0.9943255430180294
N43	N45	0.9943183051902463
K21	K26	0.9943110673624632
K21	M79	0.9943038295346801
I10	M51	0.9942965917068969
E78	M10	0.9942893538791138
K03	L70	0.9942821160513307
G04	G09	0.9942748782235475
L23	L30	0.9942676403957644
H35	M81	0.9942604025679813
I20	I69	0.9942531647401982
F25	F31	0.9942459269124151
H25	M75	0.9942386890846319
H26	H27	0.9942314512568488
A51	A53	0.9942242134290656
H52	M47	0.9942169756012825
F41	F51	0.9942097377734994
I11	K25	0.9942024999457163
K29	M42	0.9941952621179332
K29	N95	0.9941880242901501
N18	N19	0.994180786462367
H90	I20	0.9941735486345837
G71	G72	0.9941663108068006
M77	M79	0.9941590729790175
H65	H92	0.9941518351512344
B20	B22	0.9941445973234513
B07	L70	0.9941373594956682
J00	J35	0.9941301216678851
F51	G47	0.994122883840102
H26	I25	0.9941156460123188
E03	E05	0.9941084081845356
E28	N94	0.9941011703567525
N30	N72	0.9940939325289694
N47	N48	0.9940866947011863
I21	N18	0.9940794568734032
H40	I20	0.99407221904562
H11	H35	0.9940649812178369
H90	M15	0.9940577433900538
I49	M16	0.9940505055622707
N11	N28	0.9940432677344875
I48	M10	0.9940360299067044
F06	I67	0.9940287920789213
I25	I35	0.9940215542511381
H90	I25	0.994014316423355
N92	N97	0.9940070785955719
I48	I67	0.9939998407677888
I22	I50	0.9939926029400057
I83	M15	0.9939853651122226
H46	H48	0.9939781272844394
H25	M10	0.9939708894566562
D63	D64	0.9939636516288731
A56	A63	0.99395641380109
E11	K80	0.9939491759733069
I12	N03	0.9939419381455238
C44	H25	0.9939347003177407
I50	I80	0.9939274624899576
B37	D50	0.9939202246621743
I20	M42	0.9939129868343912
F32	F51	0.9939057490066081
H40	M17	0.993898511178825
M25	M79	0.9938912733510419
Q13	Q14	0.9938840355232588
D27	D39	0.9938767976954757
D63	I50	0.9938695598676925
K29	M17	0.9938623220399094
E10	H35	0.9938550842121262
K21	K25	0.9938478463843431
K21	K58	0.99384060855656
E11	M16	0.9938333707287769
E78	M54	0.9938261329009938
I11	M54	0.9938188950732106
F52	N50	0.9938116572454275
C82	C85	0.9938044194176444
I49	M47	0.9937971815898613
K29	K30	0.9937899437620781
E03	N95	0.993782705934295
A32	G01	0.9937754681065119
K73	K75	0.9937682302787287
F79	Q03	0.9937609924509456
I25	K80	0.9937537546231625
M06	M13	0.9937465167953794
F06	I11	0.9937392789675963
M42	M48	0.9937320411398132
H40	N95	0.99372480331203
M51	M77	0.9937175654842468
G62	G63	0.9937103276564637
G45	I48	0.9937030898286806
H81	M42	0.9936958520008975
I20	M75	0.9936886141731144
N71	N92	0.9936813763453313
L82	M15	0.9936741385175482
F41	K21	0.993666900689765
H01	H10	0.9936596628619818
F06	F33	0.9936524250341987
M16	M50	0.9936451872064156
N92	N93	0.9936379493786325
N11	N30	0.9936307115508494
G81	I61	0.9936234737230663
M43	M47	0.9936162358952831
G45	H81	0.9936089980675
N71	N76	0.9936017602397168
H91	H93	0.9935945224119337
F83	F90	0.9935872845841506
D51	E53	0.9935800467563675
A63	N86	0.9935728089285844
C66	C67	0.9935655711008012
K00	L70	0.9935583332730181
M41	M42	0.993551095445235
H46	H47	0.9935438576174519
C67	D41	0.9935366197896687
M15	M21	0.9935293819618856
M15	N81	0.9935221441341024
H35	M42	0.9935149063063193
F91	F92	0.9935076684785362
I20	M51	0.9935004306507531
M25	M77	0.99349319282297
F01	I70	0.9934859549951869
K21	M51	0.9934787171674038
A63	N97	0.9934714793396205
H81	M17	0.9934642415118374
H17	H18	0.9934570036840543
H81	M47	0.9934497658562712
F20	F22	0.9934425280284881
H49	H50	0.993435290200705
H11	H25	0.9934280523729219
H65	H68	0.9934208145451388
J00	K02	0.9934135767173556
Q62	Q63	0.9934063388895724
I50	K25	0.9933991010617893
M70	M77	0.9933918632340062
B37	D22	0.9933846254062231
K60	K62	0.99337738757844
I43	I51	0.9933701497506569
N72	N88	0.9933629119228737
H52	M16	0.9933556740950906
J00	J04	0.9933484362673075
M13	M17	0.9933411984395243
M17	M71	0.9933339606117412
H60	H92	0.9933267227839581
M19	M54	0.993319484956175
N76	N84	0.9933122471283918
M80	N95	0.9933050093006087
M10	M15	0.9932977714728256
I40	I42	0.9932905336450425
E11	E14	0.9932832958172593
I30	I31	0.9932760579894762
J31	K21	0.993268820161693
N46	N50	0.9932615823339099
N70	N72	0.9932543445061268
I70	I74	0.9932471066783437
G47	M16	0.9932398688505606
F01	F06	0.9932326310227775
M02	M06	0.9932253931949944
D27	N80	0.9932181553672111
C92	D61	0.993210917539428
