node,distance_type,p_value,adjusted_p_value
G36,normalized_scores,0.004995004995004995,0.7850412589366764
G36,normalized_ranks,0.000999000999000999,0.5120982567270664
G36,topology_only,0.000999000999000999,0.5120982567270664
I71,normalized_scores,0.07692307692307693,0.9999995287008453
I71,normalized_ranks,0.000999000999000999,0.5120982567270664
I71,topology_only,0.4825174825174825,1.0
Q96,normalized_scores,0.000999000999000999,0.5120982567270664
Q96,normalized_ranks,0.01998001998001998,0.9947388367945644
Q96,topology_only,0.000999000999000999,0.5120982567270664
R77,normalized_scores,0.15984015984015984,0.9999999998557819
R77,normalized_ranks,0.6903096903096904,1.0
R77,topology_only,1.0,1.0
E27,normalized_scores,0.001998001998001998,0.5323336914656494
E27,normalized_ranks,0.000999000999000999,0.5120982567270664
E27,topology_only,0.012987012987012988,0.9935638418986589
Q97,normalized_scores,0.000999000999000999,0.5120982567270664
Q97,normalized_ranks,0.000999000999000999,0.5120982567270664
Q97,topology_only,0.000999000999000999,0.5120982567270664
L99,normalized_scores,0.08391608391608392,0.9999998323220491
L99,normalized_ranks,1.0,1.0
L99,topology_only,0.6093906093906094,1.0
Q64,normalized_scores,0.0979020979020979,0.9999999752756785
Q64,normalized_ranks,0.17582417582417584,0.9999999999999996
Q64,topology_only,0.2077922077922078,1.0
D66,normalized_scores,0.006993006993006993,0.8729489572234589
D66,normalized_ranks,0.000999000999000999,0.5120982567270664
D66,topology_only,0.7632367632367633,1.0
Q83,normalized_scores,0.001998001998001998,0.5323336914656494
Q83,normalized_ranks,0.002997002997002997,0.6091652490514112
Q83,topology_only,0.004995004995004995,0.8856231875963079
Q61,normalized_scores,0.000999000999000999,0.5120982567270664
Q61,normalized_ranks,0.000999000999000999,0.5120982567270664
Q61,topology_only,0.012987012987012988,0.9935638418986589
N04,normalized_scores,0.000999000999000999,0.5120982567270664
N04,normalized_ranks,0.000999000999000999,0.5120982567270664
N04,topology_only,0.000999000999000999,0.5120982567270664
O26,normalized_scores,0.027972027972027972,0.9983578970158684
O26,normalized_ranks,0.000999000999000999,0.5120982567270664
O26,topology_only,0.1028971028971029,0.9999999999999637
K82,normalized_scores,0.9280719280719281,1.0
K82,normalized_ranks,0.3436563436563437,1.0
K82,topology_only,1.0,1.0
C82,normalized_scores,0.000999000999000999,0.5120982567270664
C82,normalized_ranks,0.008991008991008992,0.9237720075414736
C82,topology_only,0.000999000999000999,0.5120982567270664
Q68,normalized_scores,0.016983016983016984,0.9854597399072605
Q68,normalized_ranks,0.000999000999000999,0.5120982567270664
Q68,topology_only,0.1968031968031968,1.0
D23,normalized_scores,0.000999000999000999,0.5120982567270664
D23,normalized_ranks,0.000999000999000999,0.5120982567270664
D23,topology_only,0.000999000999000999,0.5120982567270664
K86,normalized_scores,0.029970029970029972,0.9988699725543068
K86,normalized_ranks,0.9590409590409591,1.0
K86,topology_only,0.21678321678321677,1.0
K70,normalized_scores,0.000999000999000999,0.5120982567270664
K70,normalized_ranks,0.000999000999000999,0.5120982567270664
K70,topology_only,0.000999000999000999,0.5120982567270664
R19,normalized_scores,0.000999000999000999,0.5120982567270664
R19,normalized_ranks,0.000999000999000999,0.5120982567270664
R19,topology_only,1.0,1.0
Q03,normalized_scores,0.000999000999000999,0.5120982567270664
Q03,normalized_ranks,0.000999000999000999,0.5120982567270664
Q03,topology_only,0.000999000999000999,0.5120982567270664
E72,normalized_scores,0.000999000999000999,0.5120982567270664
E72,normalized_ranks,0.000999000999000999,0.5120982567270664
E72,topology_only,0.000999000999000999,0.5120982567270664
I60,normalized_scores,0.12787212787212787,0.9999999985989786
I60,normalized_ranks,0.8141858141858141,1.0
I60,topology_only,0.6933066933066933,1.0
Q54,normalized_scores,0.000999000999000999,0.5120982567270664
Q54,normalized_ranks,0.000999000999000999,0.5120982567270664
Q54,topology_only,0.000999000999000999,0.5120982567270664
M02,normalized_scores,0.003996003996003996,0.720086590205742
M02,normalized_ranks,0.9070929070929071,1.0
M02,topology_only,0.002997002997002997,0.7485953236404841
L30,normalized_scores,0.006993006993006993,0.8729489572234589
L30,normalized_ranks,0.16183816183816183,0.9999999999999954
L30,topology_only,0.029970029970029972,0.999964795646888
B27,normalized_scores,0.2957042957042957,0.999999999999968
B27,normalized_ranks,0.3076923076923077,1.0
B27,topology_only,0.47952047952047955,1.0
H35,normalized_scores,0.000999000999000999,0.5120982567270664
H35,normalized_ranks,0.000999000999000999,0.5120982567270664
H35,topology_only,0.02097902097902098,0.9994947162164587
F71,normalized_scores,0.000999000999000999,0.5120982567270664
F71,normalized_ranks,0.000999000999000999,0.5120982567270664
F71,topology_only,0.000999000999000999,0.5120982567270664
D31,normalized_scores,0.5064935064935064,1.0
D31,normalized_ranks,0.6463536463536463,1.0
D31,topology_only,1.0,1.0
C90,normalized_scores,0.000999000999000999,0.5120982567270664
C90,normalized_ranks,0.000999000999000999,0.5120982567270664
C90,topology_only,0.000999000999000999,0.5120982567270664
R50,normalized_scores,0.008991008991008992,0.9209677941441152
R50,normalized_ranks,0.015984015984015984,0.9866777674940096
R50,topology_only,1.0,1.0
H25,normalized_scores,0.08491508491508491,0.9999998491076837
H25,normalized_ranks,0.003996003996003996,0.7039476089199739
H25,topology_only,0.22377622377622378,1.0
E75,normalized_scores,0.000999000999000999,0.5120982567270664
E75,normalized_ranks,0.000999000999000999,0.5120982567270664
E75,topology_only,0.000999000999000999,0.5120982567270664
F72,normalized_scores,0.3196803196803197,0.9999999999999922
F72,normalized_ranks,0.003996003996003996,0.7039476089199739
F72,topology_only,0.8891108891108891,1.0
